ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason,direction
AAPL,2023-01-23,2023-02-21,138.18905511474608,150.12489694976807,53.36595317910049,621.581427654176,0.08420270318300228,BUY,76,,VOLATILE,20,MAX_HOLD,LONG
AAPL,2023-03-22,2023-03-23,159.37965305328368,158.75058683013916,69.8500420076455,-66.16171273199689,-0.005937082900405137,BUY,76,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2023-03-24,2023-03-27,158.93943061065673,159.86003244018556,69.99610177185828,42.12381969053786,0.003782580338955597,BUY,76,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2023-03-28,2023-03-30,158.04898622131347,161.44923377990725,70.42081157753366,216.94886869063703,0.019472897235898776,BUY,76,,SIDEWAYS,2,TAKE_PROFIT,LONG
AAPL,2023-03-31,2023-04-03,162.52122244262694,164.1878692703247,68.63500762933464,91.96663673215335,0.008236457471396081,BUY,76,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2023-04-04,2023-04-11,166.6833061065674,162.26883110046387,79.910768969977,-379.0509105750061,-0.028429292444115815,BUY,68,,BULL,4,STOP_LOSS,LONG
AAPL,2023-04-12,2023-04-26,161.30061122131346,162.97846755981448,82.25816158139189,111.3427769429345,0.008383260450450828,BUY,68,,BULL,10,SIGNAL,LONG
AAPL,2023-04-28,2023-05-26,168.57425049591063,173.23334732055665,78.79862548471706,340.1964568941439,0.02558502403475659,BUY,68,,BULL,20,MAX_HOLD,LONG
AAPL,2023-06-01,2023-06-30,177.7888469467163,191.53418988037112,83.79509116549711,1120.8448066861838,0.07516026718814915,BUY,76,,BULL,20,MAX_HOLD,LONG
AAPL,2023-07-03,2023-07-11,193.87688877868652,189.06542366027833,69.5385738076401,-361.21168451691847,-0.026765532732259206,BUY,68,,BULL,5,STOP_LOSS,LONG
AAPL,2023-07-13,2023-08-07,190.59525,182.03893988037112,70.47839138987675,-629.2976317440043,-0.046800874026105097,BUY,68,,BULL,17,SIGNAL,LONG
AAPL,2023-09-01,2023-09-08,189.58475049591064,178.2608311004639,39.34288966393364,-459.98781946845156,-0.06160877845712027,BUY,76,,VOLATILE,4,STOP_LOSS,LONG
AAPL,2023-09-13,2023-10-06,176.42173950958252,173.88690305328367,30.120668432229056,56.76573873451525,0.01069311162653603,SELL,68,,VOLATILE,17,SIGNAL,SHORT
AAPL,2023-10-12,2023-10-24,180.16004232788086,172.96347805023194,82.46221038663172,-622.5639435542907,-0.04186358725786919,BUY,76,,BULL,8,SIGNAL,LONG
AAPL,2023-11-07,2023-11-15,179.26958267211913,187.7560811004639,82.34447757079542,668.5937429489968,0.045246724415064485,BUY,76,,BULL,6,TAKE_PROFIT,LONG
AAPL,2023-11-16,2023-11-17,189.66479232788086,190.154875,58.7749497597028,6.480702566957916,0.0005807764877566563,BUY,76,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2023-11-20,2023-11-21,189.98494438934324,191.31429866027833,52.50297029367554,49.775704965839395,0.0049851735515659525,BUY,68,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2023-11-22,2023-12-21,191.58575049591064,196.00195610046387,52.090752655370174,209.85373846546827,0.02100674655727131,BUY,68,,SIDEWAYS,20,MAX_HOLD,LONG
AAPL,2024-01-24,2024-02-01,195.51770816802977,183.89801049041748,76.2273316682069,-914.660396581954,-0.06130967052712631,BUY,76,,BULL,6,SIGNAL,LONG
AAPL,2024-05-07,2024-06-05,183.5417219467163,195.30229389953615,40.22219999937888,457.79813741946964,0.06194971616696014,BUY,76,,VOLATILE,20,TAKE_PROFIT,LONG
AAPL,2024-06-06,2024-06-07,195.78784744262694,194.55266889953614,50.84419882026309,-82.64821424393813,-0.008294157096469355,BUY,68,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2024-06-10,2024-06-13,196.9984438934326,214.6326354904175,50.48900056889798,869.5498677710384,0.08733751811636607,BUY,68,,SIDEWAYS,3,TAKE_PROFIT,LONG
AAPL,2024-06-14,2024-06-24,213.95693110656737,207.61614122009277,31.267538985345304,-211.44244744737261,-0.03157461324814461,BUY,68,,VOLATILE,5,STOP_LOSS,LONG
AAPL,2024-06-25,2024-07-08,209.2545688934326,226.9764513397217,35.65466215061607,616.3140616493401,0.08252332617792085,BUY,76,,VOLATILE,8,TAKE_PROFIT,LONG
AAPL,2024-07-09,2024-07-25,228.04395767211912,218.82052767944336,29.456647389962598,-284.8544545963532,-0.04236303361334031,BUY,68,,VOLATILE,12,STOP_LOSS,LONG
AAPL,2024-08-06,2024-08-08,205.19735305023195,213.2165556106567,26.11363002039935,-221.40848427947367,-0.04136087993640344,SELL,68,,VOLATILE,2,STOP_LOSS,SHORT
AAPL,2024-08-09,2024-08-13,211.9939561004639,219.11949950408933,25.219658466251317,-191.6455881703896,-0.03588150555178139,SELL,68,,VOLATILE,2,STOP_LOSS,SHORT
AAPL,2024-08-16,2024-09-16,224.03195816802977,216.43172328948975,66.55037998990443,-535.1115445521154,-0.035855000151713876,BUY,76,,BULL,20,MAX_HOLD,LONG
AAPL,2024-09-23,2024-10-21,227.45366633605957,234.33277194976807,58.32967174503686,374.32012098553605,0.028185556955074565,BUY,68,,BULL,20,MAX_HOLD,LONG
AAPL,2024-10-22,2024-11-04,234.00694438934326,220.8795104904175,63.6092065742174,-863.9606211424125,-0.057984397162280266,BUY,76,,BULL,9,STOP_LOSS,LONG
AAPL,2024-11-29,2024-12-17,234.92740255737303,249.95496183013918,62.80155095261808,913.3026648490049,0.06184101386840574,BUY,76,,BULL,12,TAKE_PROFIT,LONG
AAPL,2024-12-18,2024-12-30,252.28608366394042,252.07389694976808,52.81646135599457,-37.84546081493136,-0.002837377526045487,BUY,68,,BULL,8,MAX_HOLD,LONG
SUMMARY,,,0.0,0.0,48.0,-1962.9701175780792,0.4166666666666667,ALL,48,avg_pnl_per_trade=-40.90; sharpe=-2.5709; profit_factor=0.8178; avg_hold_bars=9.02,ALL,9.020833333333334,SUMMARY,ALL
