ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason
AAPL,2023-05-08,2023-06-06,172.56623572540283,179.88001622009278,75.2581345500209,523.8970290881316,0.04029977146831781,BUY,65,,BULL,20,MAX_HOLD
AAPL,2023-08-31,2023-09-07,187.93391633605955,175.09240267944338,61.98520820271239,-818.4861596105675,-0.0701914209216827,BUY,58,,VOLATILE,4,STOP_LOSS
AAPL,2023-10-12,2023-10-23,180.16004232788086,170.82454866027834,64.13338517341053,-621.2266411320634,-0.0537122512411622,BUY,58,,BULL,7,STOP_LOSS
AAPL,2023-11-06,2023-12-05,176.4681948852539,190.11490171051025,65.0671532899562,864.0998463623437,0.07517987522009507,BUY,58,,BULL,20,MAX_HOLD
AAPL,2023-12-18,2024-01-03,196.18804133605957,184.12789122009278,66.1625272604888,-823.0926740685863,-0.06334758187031336,BUY,65,,BULL,10,STOP_LOSS
AAPL,2024-01-22,2024-02-01,192.39615305328368,183.89801049041748,59.705118761525036,-529.8492986919427,-0.046079773501496925,BUY,58,,BULL,8,STOP_LOSS
AAPL,2024-08-16,2024-09-10,224.03195816802977,218.81053816986085,51.000018672365464,-288.87749298502786,-0.025258020939905892,BUY,58,,BULL,16,STOP_LOSS
AAPL,2024-09-23,2024-10-21,227.45366633605957,234.33277194976807,50.085619284197314,321.4154050453999,0.028185556955074572,BUY,58,,BULL,20,MAX_HOLD
AAPL,2024-10-22,2024-11-01,234.00694438934326,220.8595162200928,48.842160247738555,-664.3654540485732,-0.058069669510862794,BUY,58,,BULL,8,STOP_LOSS
AAPL,2024-11-20,2024-12-19,228.17402755737302,247.37625000000003,49.75331940804298,931.7141016784171,0.08198989342099752,BUY,58,,BULL,20,MAX_HOLD
AAPL,2024-12-23,2024-12-30,254.89738927459715,252.07389694976808,50.38708409832677,-167.81235005656708,-0.013052846418111382,BUY,65,,BULL,5,MAX_HOLD
SUMMARY,,,0.0,0.0,11.0,-1272.5836884190066,0.36363636363636365,ALL,11,avg_pnl_per_trade=-115.69; sharpe=-4.7177; profit_factor=0.6748; avg_hold_bars=12.55,ALL,12.545454545454545,SUMMARY
