ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason,direction
TSLA,2022-02-18,2022-02-24,295.18567683410646,233.58006479644774,18.410667796797085,1122.8351576018413,0.206816741881485,SELL,68,,VOLATILE,3,TAKE_PROFIT,SHORT
TSLA,2022-03-22,2022-03-24,310.155,336.4083718261719,24.754260979715237,633.8776193364529,0.08247884840521229,BUY,76,,VOLATILE,2,TAKE_PROFIT,LONG
TSLA,2022-03-25,2022-03-29,336.168,369.1453215789795,22.981914955202903,741.6725492051837,0.0959037400612538,BUY,76,,VOLATILE,2,TAKE_PROFIT,LONG
TSLA,2022-03-30,2022-04-07,363.9051893005371,350.6212630462647,19.13390487309706,-267.84506245899956,-0.0384288783165208,BUY,68,,VOLATILE,6,STOP_LOSS,LONG
TSLA,2022-04-08,2022-04-12,347.9105321502685,332.38038804626467,22.309641656340673,-361.6489964833045,-0.046547141540464736,BUY,76,,VOLATILE,2,STOP_LOSS,LONG
TSLA,2022-07-11,2022-07-12,252.229384185791,236.7282410964966,30.663760528295022,-490.31661913509924,-0.0633317432049164,BUY,76,,VOLATILE,1,STOP_LOSS,LONG
TSLA,2022-08-08,2022-08-10,295.1475,296.91814756774903,26.078738931057753,30.73593020527278,0.003989207144446865,BUY,76,,VOLATILE,2,STOP_LOSS,LONG
TSLA,2022-11-28,2022-11-29,179.87002671051027,185.08250049591064,30.6396537594766,-171.44152662127726,-0.031139231099475553,SELL,68,,VOLATILE,1,STOP_LOSS,SHORT
TSLA,2022-11-30,2022-12-01,182.33877767944338,197.1785418319702,30.173714599776336,-459.77243937476214,-0.08365070947628525,SELL,68,,VOLATILE,1,SIGNAL,SHORT
TSLA,2022-12-07,2022-12-12,174.94248377990723,176.18805610656736,31.306584231386733,-51.63036826526968,-0.009436452555490303,SELL,68,,VOLATILE,3,STOP_LOSS,SHORT
TSLA,2022-12-13,2022-12-14,174.78256011962893,159.329625,31.319175747337212,472.9616680069739,0.08648723951228661,SELL,68,,VOLATILE,1,TAKE_PROFIT,SHORT
TSLA,2022-12-15,2022-12-23,153.36328244018554,126.43318774795532,40.079857061023574,1064.45207630993,0.1733456971884013,SELL,76,,VOLATILE,6,TAKE_PROFIT,SHORT
TSLA,2023-01-25,2023-01-27,141.9809586639404,162.34877767944337,54.685435720305904,1097.1806533005283,0.14116995702760243,BUY,76,,VOLATILE,2,TAKE_PROFIT,LONG
TSLA,2023-01-30,2023-01-31,178.13902805328368,164.48772232055666,39.41601495062272,-551.5850519719079,-0.07847776359478448,BUY,68,,VOLATILE,1,STOP_LOSS,LONG
TSLA,2023-02-01,2023-02-03,173.97694438934326,183.85802194976807,44.86637271266829,427.27335165940804,0.054683848475518194,BUY,76,,VOLATILE,2,TAKE_PROFIT,LONG
TSLA,2023-02-07,2023-02-08,196.52820767211912,196.00195610046387,35.68488170343282,-32.78661754001587,-0.004670392522418865,BUY,68,,VOLATILE,1,STOP_LOSS,LONG
TSLA,2023-02-09,2023-02-13,207.88388877868653,194.32278816986084,33.72487700045398,-470.9108207322788,-0.06710167877750685,BUY,68,,VOLATILE,2,STOP_LOSS,LONG
TSLA,2023-02-21,2023-02-23,205.09250049591063,203.80804866027833,38.03119072305882,-64.4002075072367,-0.008248281726411219,BUY,76,,VOLATILE,2,STOP_LOSS,LONG
TSLA,2023-02-24,2023-03-03,196.4281668319702,194.70260305023194,35.506586997109586,-75.1565992434198,-0.010765156574808745,BUY,68,,VOLATILE,5,STOP_LOSS,LONG
