ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason,direction
AAPL,2023-04-14,2023-04-26,164.67229133605957,162.97846755981448,81.25300768106064,-164.2508859308782,-0.012263478352527784,BUY,68,,BULL,8,SIGNAL,LONG
AAPL,2023-04-28,2023-05-26,168.57425049591063,173.23334732055665,79.23987862208428,342.10147431040605,0.025585024034756737,BUY,68,,BULL,20,MAX_HOLD,LONG
AAPL,2023-05-30,2023-06-28,177.0484867172241,187.83602767944336,75.70966980756343,789.0958781823192,0.05881012821221705,BUY,68,,BULL,20,MAX_HOLD,LONG
AAPL,2023-06-29,2023-07-28,189.1745418319702,194.57266316986085,71.42341759122256,358.1437376519425,0.026480121054397194,BUY,68,,BULL,20,MAX_HOLD,LONG
AAPL,2023-07-31,2023-08-04,196.15802755737303,185.4272442703247,69.12870891484732,-768.1836914610449,-0.0565934895952068,BUY,68,,BULL,4,SIGNAL,LONG
AAPL,2023-09-01,2023-09-08,189.58475049591064,178.2608311004639,39.66251446824336,-463.7247975612745,-0.06160877845712031,BUY,76,,VOLATILE,4,STOP_LOSS,LONG
AAPL,2023-09-13,2023-10-06,176.42173950958252,173.88690305328367,30.365371168493862,57.22690816791237,0.010693111626536057,SELL,68,,VOLATILE,17,SIGNAL,SHORT
AAPL,2023-11-20,2023-11-21,189.98494438934324,191.31429866027833,52.90111592854833,50.1531689368112,0.004985173551565953,BUY,68,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2023-11-22,2023-12-21,191.58575049591064,196.00195610046387,52.485772321323665,211.4451217617734,0.02100674655727131,BUY,68,,SIDEWAYS,20,MAX_HOLD,LONG
AAPL,2023-12-22,2023-12-26,195.27758267211914,193.5131956100464,60.710392802418426,-130.72027246140897,-0.011015226551390901,BUY,60,,BULL,1,SIGNAL,LONG
AAPL,2024-05-15,2024-06-05,188.0039586639404,195.30229389953615,39.884701251861145,275.80386513620397,0.0367445500151328,BUY,76,,VOLATILE,14,TAKE_PROFIT,LONG
AAPL,2024-06-06,2024-06-07,195.78784744262694,194.55266889953614,51.54485230636611,-83.78713983965645,-0.008294157096469324,BUY,68,,SIDEWAYS,1,TAKE_PROFIT,LONG
AAPL,2024-06-10,2024-06-13,196.9984438934326,214.6326354904175,51.18475928039838,881.532614285501,0.08733751811636595,BUY,68,,SIDEWAYS,3,TAKE_PROFIT,LONG
AAPL,2024-06-14,2024-06-24,213.95693110656737,207.61614122009277,31.69841823411446,-214.35620931896665,-0.03157461324814481,BUY,68,,VOLATILE,5,STOP_LOSS,LONG
AAPL,2024-06-25,2024-07-08,209.2545688934326,226.9764513397217,36.145997719103754,624.8071170194416,0.0825233261779209,BUY,76,,VOLATILE,8,TAKE_PROFIT,LONG
AAPL,2024-07-09,2024-07-25,228.04395767211912,218.82052767944336,29.86257182503226,-288.7798634193041,-0.042363033613340366,BUY,68,,VOLATILE,12,STOP_LOSS,LONG
AAPL,2024-08-01,2024-08-02,224.4821801147461,219.04041889953615,53.38058969479504,-314.1599205245202,-0.026190962716100993,BUY,60,,BULL,1,SIGNAL,LONG
AAPL,2024-08-06,2024-08-08,205.19735305023195,213.2165556106567,26.390282401856954,-223.75412463675093,-0.04136087993640358,SELL,68,,VOLATILE,2,STOP_LOSS,SHORT
AAPL,2024-08-09,2024-08-13,211.9939561004639,219.11949950408933,25.48683995610108,-193.67591518052632,-0.03588150555178106,SELL,68,,VOLATILE,2,STOP_LOSS,SHORT
AAPL,2024-12-10,2024-12-17,247.01344438934325,249.95496183013918,54.577298411660955,133.41688214201713,0.009886534450325526,BUY,68,,BULL,5,TAKE_PROFIT,LONG
AAPL,2024-12-18,2024-12-30,252.28608366394042,252.07389694976808,53.508512397827566,-38.34134770158016,-0.0028373775260454983,BUY,68,,BULL,8,MAX_HOLD,LONG
SUMMARY,,,0.0,0.0,34.0,-678.3965788277128,0.4117647058823529,ALL,34,avg_pnl_per_trade=-19.95; sharpe=-3.3174; profit_factor=0.8624; avg_hold_bars=7.59,ALL,7.588235294117647,SUMMARY,ALL
