ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason,direction
NVDA,2022-03-16,2022-03-18,23.48825,24.81139928627014,258.59423643422036,-355.8635755135201,-0.0586473709052858,SELL,76,,VOLATILE,2,STOP_LOSS,SHORT
NVDA,2022-03-21,2022-03-30,26.52025346946716,28.289848854064942,285.2683511487454,489.17397004851136,0.06459486565754173,BUY,76,,VOLATILE,7,TAKE_PROFIT,LONG
NVDA,2022-03-31,2022-04-04,27.7958905878067,26.714636640548708,273.5126991850644,-310.64600705526846,-0.040820057233188344,BUY,76,,VOLATILE,2,STOP_LOSS,LONG
NVDA,2022-04-05,2022-04-06,27.267626709938046,24.92153301525116,277.9465785754033,-666.5945138398874,-0.08786562149068203,BUY,76,,VOLATILE,1,STOP_LOSS,LONG
NVDA,2022-04-11,2022-04-27,22.202893701553347,18.607298572540284,271.2559210925742,957.6315292810077,0.1591637422048883,SELL,76,,VOLATILE,11,TAKE_PROFIT,SHORT
NVDA,2022-06-08,2022-06-13,18.80839928627014,15.992,404.13009904060675,-1152.2556113084593,-0.15144039058663775,BUY,76,,VOLATILE,3,STOP_LOSS,LONG
NVDA,2022-06-22,2022-06-27,16.217886832237244,17.32065627479553,331.6168488638583,-378.432310903132,-0.07043554312586046,SELL,68,,VOLATILE,3,STOP_LOSS,SHORT
NVDA,2022-07-06,2022-07-08,15.002495228767396,15.437715305328368,399.12423026704874,-187.05387552480533,-0.031270125995928884,SELL,76,,VOLATILE,2,STOP_LOSS,SHORT
NVDA,2022-08-15,2022-08-18,18.710350713729856,18.29185009479523,357.24830145676725,-162.7276086620086,-0.024320643633754045,BUY,68,,VOLATILE,3,STOP_LOSS,LONG
NVDA,2022-08-31,2022-09-15,15.376307824611665,13.021507843494415,388.03944090835466,896.7691817173745,0.15044828857539982,SELL,76,,VOLATILE,10,TAKE_PROFIT,SHORT
NVDA,2022-09-16,2022-09-20,12.735628626346589,13.221607652664185,472.7746988627114,-243.23472898374257,-0.0404376102521702,SELL,76,,VOLATILE,2,STOP_LOSS,SHORT
NVDA,2022-09-21,2022-09-22,13.206393797397615,13.076534694671631,454.80311909276253,46.50613619617707,0.007750631574161534,SELL,76,,VOLATILE,1,STOP_LOSS,SHORT
NVDA,2022-09-23,2022-10-05,12.413790076255799,12.917455751895904,484.06923288077684,-260.87844104291617,-0.04345710839609453,SELL,76,,VOLATILE,8,STOP_LOSS,SHORT
NVDA,2022-10-10,2022-10-14,12.030981202602387,12.063028660297393,445.7172474403261,-27.16818671742203,-0.0050714795315831935,SELL,68,,VOLATILE,4,TAKE_PROFIT,SHORT
NVDA,2022-10-28,2022-11-03,13.11055209159851,13.036478721141815,571.2610401783822,-57.25201067627222,-0.007636618220876097,BUY,76,,VOLATILE,4,TAKE_PROFIT,LONG
NVDA,2022-11-04,2022-11-11,13.992993061065674,15.799096660137177,534.9249289618373,950.1933079533046,0.12681611179494004,BUY,76,,VOLATILE,5,TAKE_PROFIT,LONG
NVDA,2022-11-14,2022-11-18,16.2261094121933,15.958016603469849,416.72549888741867,-125.13305543354181,-0.018487300323262377,BUY,68,,VOLATILE,4,STOP_LOSS,LONG
NVDA,2022-11-21,2022-11-25,15.154573812961578,16.309841793060304,498.0570783160315,559.7183199323781,0.07408198326559838,BUY,76,,VOLATILE,3,TAKE_PROFIT,LONG
NVDA,2022-11-28,2022-12-14,16.034012068748474,17.97800601196289,473.38986774377463,904.1660909320444,0.11900164744177817,BUY,76,,VOLATILE,12,TAKE_PROFIT,LONG
NVDA,2022-12-28,2022-12-30,13.92003654575348,14.341166633605956,440.1705011269855,-199.03422766799576,-0.03251628864475459,SELL,76,,VOLATILE,2,STOP_LOSS,SHORT
NVDA,2023-01-03,2023-01-10,14.843574332237244,15.514753469467163,823.9390504373514,-584.139213054581,-0.047809840489537736,SELL,76,,BEAR,5,STOP_LOSS,SHORT
NVDA,2023-01-20,2023-01-24,17.01950517940521,18.817586164474488,446.5185695870667,786.8746226898074,0.1034391653433844,BUY,76,,VOLATILE,2,TAKE_PROFIT,LONG
NVDA,2023-01-25,2023-01-27,18.922456606864927,19.452268893241882,404.77132517797884,198.91983275835537,0.02594518378150084,BUY,76,,VOLATILE,2,TAKE_PROFIT,LONG
NVDA,2023-01-30,2023-01-31,19.959975763320923,19.1604150762558,516.0233334281659,-432.77900550351114,-0.041976164931506486,BUY,68,,SIDEWAYS,1,STOP_LOSS,LONG
NVDA,2023-02-01,2023-02-03,19.70084548473358,20.9895,775.7547563852496,968.1141405065118,0.06328243390850674,BUY,76,,BULL,2,TAKE_PROFIT,LONG
NVDA,2023-02-06,2023-02-15,20.816402755737304,22.537725286483766,741.2438697341297,1243.78379211209,0.08052746337892792,BUY,76,,BULL,7,TAKE_PROFIT,LONG
NVDA,2023-02-16,2023-02-21,22.1440659198761,20.9895,352.66552355948767,-422.3873162251666,-0.05403266893904985,BUY,76,,VOLATILE,2,STOP_LOSS,LONG
NVDA,2023-02-24,2023-03-02,23.23661288166046,22.4767568693161,299.471690291183,-241.24522450291443,-0.03463347354351378,BUY,68,,VOLATILE,4,STOP_LOSS,LONG
NVDA,2023-03-03,2023-03-14,23.33165969467163,23.484252289772034,297.5493188304546,31.473780009298935,0.004529082520777097,BUY,68,,VOLATILE,7,STOP_LOSS,LONG
NVDA,2023-03-17,2023-04-17,25.994991351127624,26.55171803379059,298.5749226374469,150.5354965168426,0.019375897848075883,BUY,76,,VOLATILE,20,MAX_HOLD,LONG
NVDA,2023-04-26,2023-05-02,27.015501809120178,28.665660305023195,439.1505404939825,700.2155829387884,0.058961867915471866,BUY,58,,BULL,4,SIGNAL,LONG
NVDA,2023-05-09,2023-05-26,28.9134496679306,37.87105438995361,541.3428775227317,4812.982200330525,0.30719054217653124,BUY,76,,BULL,13,TAKE_PROFIT,LONG
NVDA,2023-05-30,2023-06-01,40.61529872131347,38.469753913879394,180.4543330457059,-401.44409767236175,-0.054718481030164384,BUY,68,,VOLATILE,2,STOP_LOSS,LONG
NVDA,2023-06-02,2023-06-06,40.11704862213134,38.810586830139165,182.01577546919722,-252.16273096312852,-0.03449918350321796,BUY,68,,VOLATILE,2,STOP_LOSS,LONG
NVDA,2023-06-07,2023-06-08,38.934458415985105,37.705137023925786,187.10433058784045,-244.3509563398784,-0.03350904017281555,BUY,68,,VOLATILE,1,STOP_LOSS,LONG
NVDA,2023-06-09,2023-06-15,39.05651724815368,42.58070018959046,207.9880697123131,716.008440030937,0.08805461571318758,BUY,76,,VOLATILE,4,TAKE_PROFIT,LONG
NVDA,2023-06-16,2023-06-22,43.47172576332092,42.23187185287476,168.31276694148013,-223.1082519220272,-0.03046194397704075,BUY,68,,VOLATILE,3,STOP_LOSS,LONG
NVDA,2023-06-23,2023-06-27,42.485232702255246,40.778600286483766,171.86419321724475,-307.61907473574774,-0.04208775677777282,BUY,68,,VOLATILE,2,STOP_LOSS,LONG
NVDA,2023-07-03,2023-07-13,42.53825679016113,44.495742555618286,302.0447775524927,564.9601876177785,0.043927121700028,BUY,60,,BULL,7,SIGNAL,LONG
NVDA,2023-07-14,2023-07-17,46.60629168319702,46.26585696411133,277.13395205246127,-120.08404470631831,-0.009287887495570068,BUY,60,,BULL,1,STOP_LOSS,LONG
NVDA,2023-07-18,2023-07-21,46.724350713729855,45.76510420036316,312.9423646052354,-329.1327408541674,-0.02248688889087229,BUY,68,,BULL,3,STOP_LOSS,LONG
NVDA,2023-07-24,2023-08-03,44.75336449241638,43.77809923744202,287.40484181359284,-305.7403276610057,-0.02374646011026915,BUY,60,,BULL,8,STOP_LOSS,LONG
NVDA,2023-08-25,2023-09-12,47.03550703811645,44.71562996292114,345.3957276089607,-832.9660810738515,-0.05122128249304854,BUY,76,,BULL,11,STOP_LOSS,LONG
NVDA,2023-10-09,2023-10-18,44.86442005348205,42.56970410346985,321.4708243672727,-765.7917481097156,-0.05304359893716227,BUY,68,,BULL,7,STOP_LOSS,LONG
NVDA,2023-11-07,2023-12-06,45.741861270904536,47.1913926525116,349.8566588817753,474.6148883966762,0.029628066002222352,BUY,76,,BULL,20,MAX_HOLD,LONG
NVDA,2024-01-09,2024-01-22,52.42720147705078,60.018975286483766,306.61877224081184,2293.3022559158835,0.14251868431625608,BUY,76,,BULL,8,TAKE_PROFIT,LONG
NVDA,2024-01-23,2024-01-24,59.59978469467163,60.273848854064944,246.55490303328153,136.6383913615755,0.009289243103677321,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-01-25,2024-01-26,62.38117347335815,60.929519084930426,235.85935585920254,-371.47024950209743,-0.025222220129742852,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-01-29,2024-01-30,61.26261444282532,62.86855152511597,239.34195499285926,354.65832493266316,0.024163604576711736,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-01-31,2024-02-05,61.47071862602233,68.19088597488404,239.31555681107713,1577.210551854374,0.10710663498980456,BUY,68,,BULL,3,TAKE_PROFIT,LONG
NVDA,2024-02-06,2024-02-07,69.66481225204467,68.28484074401855,214.24281673606347,-325.203705120668,-0.021767154855447262,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-02-08,2024-02-09,70.10903449630737,70.49773063278198,212.25512789902734,52.65824124532992,0.003535086905650444,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-02-12,2024-02-13,72.63629847335815,70.36480152511596,204.96854552403582,-494.8961531185105,-0.033207721386891605,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-02-14,2024-02-15,73.2386044807434,73.83206879425049,202.3648309143423,90.33437352680448,0.006088970368855164,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-02-16,2024-02-21,74.13704847335815,67.97199370574951,200.07798151118095,-1261.9246041227016,-0.08498939567448759,BUY,68,,BULL,2,STOP_LOSS,LONG
NVDA,2024-02-26,2024-02-28,79.7398469467163,77.58119274520874,91.93484361512829,-212.91882161618378,-0.02901512441033276,BUY,68,,VOLATILE,2,STOP_LOSS,LONG
NVDA,2024-02-29,2024-03-05,79.13354877090454,85.22736164474487,103.33367020076159,612.7120336597864,0.07485483119351331,BUY,76,,VOLATILE,3,TAKE_PROFIT,LONG
NVDA,2024-03-06,2024-03-11,88.06601417541503,86.38578635406495,83.55129055714728,-154.96087597807946,-0.02103906725463821,BUY,68,,VOLATILE,3,TAKE_PROFIT,LONG
NVDA,2024-03-12,2024-04-10,88.09302810287475,83.88403950119019,93.21866373544165,-408.3877655619308,-0.04968144669856795,BUY,76,,VOLATILE,20,STOP_LOSS,LONG
NVDA,2024-05-02,2024-05-06,84.40677299880981,89.43469438934326,77.53792838927806,-404.6428612396021,-0.061889205036610356,SELL,76,,VOLATILE,2,STOP_LOSS,SHORT
NVDA,2024-05-24,2024-05-29,104.50122199630736,112.99347805023194,139.56337226971647,1154.8535992743437,0.07910428893655543,BUY,68,,BULL,2,TAKE_PROFIT,LONG
NVDA,2024-05-30,2024-05-31,114.70732652664184,112.46373664474488,128.51355341284227,-317.5262686844035,-0.02151817784579462,BUY,68,,BULL,1,STOP_LOSS,LONG
NVDA,2024-06-03,2024-06-14,113.67781269836425,129.89502671051025,144.50944953940018,2308.342093012143,0.14037641216400282,BUY,76,,BULL,9,TAKE_PROFIT,LONG
NVDA,2024-06-17,2024-06-18,133.05650049591063,131.07442938995362,112.82369933158013,-253.4248231299207,-0.01686470085566458,BUY,68,,BULL,1,TAKE_PROFIT,LONG
NVDA,2024-06-20,2024-06-21,139.86990305328368,127.05644274520874,107.08161609117646,-1400.6689419942231,-0.0934248115519239,BUY,68,,BULL,1,STOP_LOSS,LONG
NVDA,2024-06-24,2024-06-25,123.3016178627014,121.13939694976807,119.9270118457961,-288.6237735175964,-0.019498995323426364,BUY,68,,BULL,1,SIGNAL,LONG
NVDA,2024-06-27,2024-07-01,124.16204847335814,123.40826622009278,118.78010348397018,-118.94076164608668,-0.008056827573666485,BUY,68,,BULL,2,SIGNAL,LONG
NVDA,2024-07-05,2024-07-18,127.44368725204467,121.78907347488403,101.99536775554165,-602.1649988041227,-0.04627886022815644,BUY,60,,BULL,9,STOP_LOSS,LONG
NVDA,2024-07-23,2024-07-31,122.71860877990723,112.95645152664184,53.36937612481976,504.49276194872436,0.07710577421882568,SELL,76,,VOLATILE,6,TAKE_PROFIT,SHORT
NVDA,2024-08-01,2024-08-06,117.47123377990724,103.89191633605957,56.01420786323631,746.2612110046275,0.11352608245825155,SELL,76,,VOLATILE,3,TAKE_PROFIT,SHORT
NVDA,2024-08-21,2024-08-30,127.38365969467162,119.47023377990723,65.01408301753412,-530.5331088991552,-0.06399665153362996,BUY,76,,VOLATILE,7,STOP_LOSS,LONG
NVDA,2024-09-05,2024-09-12,104.93750286483765,116.89841633605957,62.82940886094164,-768.7315231374323,-0.1167119978377773,SELL,76,,VOLATILE,5,STOP_LOSS,SHORT
NVDA,2024-10-09,2024-11-06,134.17705561065674,142.88852671051026,121.97445118550591,1028.7819840770135,0.06279746935604358,BUY,76,,BULL,20,MAX_HOLD,LONG
