ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason
AAPL,2022-03-24,2022-04-12,171.14552755737304,167.93599427032473,67.71086427909611,-240.27977570259463,-0.02071377376746505,BUY,58,,VOLATILE,13,SIGNAL
AAPL,2022-07-12,2022-08-01,145.83287450408935,160.92948950958254,79.27270869721,1172.4316801226669,0.10131513634466059,BUY,58,,VOLATILE,14,TAKE_PROFIT
AAPL,2022-08-03,2022-08-31,160.92041633605956,160.22984255981447,72.68458194452253,-73.53673853744658,-0.006280827161846359,BUY,58,,UNKNOWN,20,SIGNAL
AAPL,2023-05-08,2023-06-06,172.56623572540283,179.88001622009278,75.90431230682772,528.3952884334885,0.04029977146831764,BUY,65,,BULL,20,MAX_HOLD
AAPL,2023-08-31,2023-09-07,187.93391633605955,175.09240267944338,62.51742260094478,-825.5138059076344,-0.07019142092168276,BUY,58,,VOLATILE,4,STOP_LOSS
AAPL,2023-10-12,2023-10-23,180.16004232788086,170.82454866027834,64.68404414490332,-626.5605872873275,-0.0537122512411623,BUY,58,,BULL,7,STOP_LOSS
AAPL,2023-11-06,2023-12-05,176.4681948852539,190.11490171051025,65.62582973611184,871.5191386915812,0.07517987522009528,BUY,58,,BULL,20,MAX_HOLD
AAPL,2023-12-18,2024-01-03,196.18804133605957,184.12789122009278,66.73060875367855,-830.1598725974072,-0.06334758187031334,BUY,65,,BULL,10,STOP_LOSS
AAPL,2024-01-22,2024-02-01,192.39615305328368,183.89801049041748,60.2177559660197,-534.3986651268351,-0.046079773501496994,BUY,58,,BULL,8,STOP_LOSS
AAPL,2024-08-16,2024-09-10,224.03195816802977,218.81053816986085,51.437912567289345,-291.3578389506183,-0.025258020939905854,BUY,58,,BULL,16,STOP_LOSS
AAPL,2024-09-23,2024-10-21,227.45366633605957,234.33277194976807,50.51566200729765,324.1751264586019,0.028185556955074503,BUY,58,,BULL,20,MAX_HOLD
AAPL,2024-10-22,2024-11-01,234.00694438934326,220.8595162200928,49.261526442970315,-670.0697965939162,-0.05806966951086256,BUY,58,,BULL,8,STOP_LOSS
AAPL,2024-11-20,2024-12-17,228.17402755737302,249.95496183013918,50.180508954010435,1068.985611268121,0.09326882637537644,BUY,58,,BULL,18,TAKE_PROFIT
AAPL,2024-12-23,2024-12-30,254.89738927459715,252.07389694976808,50.885579114794574,-169.472569569205,-0.013052846418111413,BUY,65,,BULL,5,MAX_HOLD
SUMMARY,,,0.0,0.0,14.0,-295.8428052985255,0.35714285714285715,ALL,14,avg_pnl_per_trade=-21.13; sharpe=-3.3667; profit_factor=0.9306; avg_hold_bars=13.07,ALL,13.071428571428571,SUMMARY
